index,x,y,yaw,curvature,curvature_abs,offset_m,raceline_deviation_m,nudge_weight
515,1.43042167080567,0.226503563920103,-0.0508877567244212,-0.02712911265577214,0.02712911265577214,0.0,0.0,0.0
516,1.46038970766624,0.224965009986139,-0.0517719916586247,-0.03180515438043663,0.03180515438043663,0.0,0.0,0.0
517,1.49035626456004,0.223397855352181,-0.05279580705798183,-0.036432140400486646,0.036432140400486646,0.0,0.0,0.0
518,1.52032108039884,0.22179794162179,-0.053958467744942853,-0.04105920020769483,0.04105920020769483,0.0,0.0,0.0
519,1.55028389409442,0.220161110398524,-0.05525987529420998,-0.04567961824776189,0.04567961824776189,0.0,0.0,0.0
520,1.58024444474176,0.218483209278895,-0.056687798644432866,-0.04949145161756421,0.04949145161756421,0.0,0.0,0.0
521,1.6102024936926,0.216760813817166,-0.058206521775610205,-0.051731385672123445,0.051731385672123445,0.0,0.0,0.0
522,1.64015784557084,0.214991914883865,-0.059789749954796995,-0.053790657569218615,0.053790657569218615,0.0,0.0,0.0
523,1.67011030997857,0.213174666171825,-0.06143477465513019,-0.05585007733196427,0.05585007733196427,0.0,0.0,0.0
524,1.70005969651786,0.211307221373878,-0.06314166445227219,-0.057913904318217524,0.057913904318217524,0.0,0.0,0.0
525,1.73000581435025,0.20938773032106,-0.06491780005373612,-0.060465235000602476,0.060465235000602476,0.0,0.0,0.0
526,1.75994842283499,0.207413906249872,-0.06678443496874473,-0.06394562675348794,0.06394562675348794,0.0,0.0,0.0
527,1.78988718643533,0.205382630486896,-0.06875707855578386,-0.06753067227906376,0.06753067227906376,0.0,0.0,0.0
