index,x,y,yaw,curvature,curvature_abs
154,0.8717688818102687,-0.020847472185473163,3.0916214835518194,0.07098334729145543,0.07098334729145543
155,0.8185656124962174,-0.018288089592888964,3.095553171018,0.07665326371718204,0.07665326371718204
156,0.7656719836888053,-0.015959371744132596,3.0997629896512526,0.08237786738907976,0.08237786738907976
157,0.7130692329478979,-0.013872635918843168,3.104251343341236,0.0881392830194935,0.0881392830194935
158,0.6607385978333664,-0.012039199396659974,3.109017987944934,0.0939189942939944,0.0939189942939944
159,0.6086613159050764,-0.010470379457222144,3.1140620172961655,0.09969746341650408,0.09969746341650408
160,0.5568186247228978,-0.009177493380168922,3.1193818394854054,0.10545422484861239,0.10545422484861239
161,0.5051917618466992,-0.008171858445139527,3.124975156009146,0.11116799708928453,0.11116799708928453
162,0.45376196483634745,-0.007464791931773124,3.1308389441962263,0.11681681248856,0.11681681248856
163,0.40251047125171274,-0.007067611119708953,3.1369694433138395,0.12237816471094794,0.12237816471094794
164,0.35141851865266127,-0.006991633288586198,-3.1398231624363664,0.1278291730486288,0.1278291730486288
165,0.3004673445990633,-0.007248175718044064,-3.1331735205858853,0.13314676233841471,0.13314676233841471
166,0.24963818665078522,-0.00784855568772177,-3.126272954086307,0.1383078567723115,0.1383078567723115
167,0.1989122823676973,-0.008804090477258494,-3.119128228125747,0.1432895854225043,0.1432895854225043
168,0.14827086930966585,-0.01012609736629348,-3.111746847519941,0.14806949684403115,0.14806949684403115
169,0.09769518503656109,-0.011825893634465881,-3.104137041410681,0.15262577969012758,0.15262577969012758
170,0.047166467108249455,-0.013914796561414967,-3.0963077423288277,0.15693748589452527,0.15693748589452527
171,-0.003334046915399874,-0.016404123426779917,-3.0882685595747374,0.16098475266117654,0.16098475266117654
172,-0.05382511947451761,-0.019305191510199868,-3.0800297469505447,0.16474901927247032,0.16474901927247032
173,-0.10432551300923737,-0.02262931809131415,-3.0716021649651437,0.16821323459826631,0.16821323459826631
174,-0.15485398995968885,-0.02638782044976182,-3.062997237721961,0.17136205117335412,0.17136205117335412
175,-0.2054293127660059,-0.030592015865182252,-3.0542269047895565,0.17418200181833193,0.17418200181833193
